sample,rtt_us
1027,65913.200
1028,75340.000
1029,76016.400
1030,75272.300
1031,74725.500
1032,76508.800
1033,78032.800
1034,73733.200
1035,78599.300
1036,74036.100
1037,77068.400
1038,74952.700
1039,74245.000
1040,75767.800
1041,76100.800
1042,76267.000
1043,74887.500
1044,76231.900
1045,75122.500
1046,79116.800
1047,73355.400
1048,75738.400
1049,77692.100
1050,76391.300
1051,73250.700
1052,77736.600
1053,75672.400
1054,77736.900
1055,73280.000
1056,76182.400
1057,76536.900
1058,75331.900
1059,76017.700
1060,76489.100
1061,75678.600
1062,75947.300
1063,75631.400
1064,78524.100
1065,76242.900
1066,74149.600
1067,76202.200
1068,76582.800
1069,74245.300
1070,78431.400
1071,75130.800
1072,76499.000
1073,74334.000
1074,76250.300
1075,74873.800
1076,76377.400
1077,76019.700
1078,75846.000
1079,76350.200
1080,76127.400
1081,76434.300
1082,76036.400
1083,75366.500
1084,76286.600
1085,75529.900
1086,74621.300
1087,82899.000
1088,72714.200
1089,76805.100
1090,73975.600
1091,75371.500
1092,77270.300
1093,74737.500
1094,75570.300
1095,76916.900
1096,75520.500
1097,75216.200
1098,77270.600
1099,76245.400
1100,78862.300
1101,74033.700
1102,74794.500
1103,75856.800
1104,77609.000
1105,76343.800
1106,74472.600
1107,75234.500
1108,210117.700
1109,67623.300
1110,75854.000
1111,76884.200
1112,74309.400
1113,75670.300
1114,76288.100
1115,75433.200
1116,77623.600
1117,75272.100
1118,76153.100
1119,77532.300
1120,74773.400
1121,76030.100
1122,75554.700
1123,75545.100
1124,75923.400
1125,76241.500
1126,75369.100
1127,76555.000
1128,74253.300
1129,77772.200
1130,75682.500
1131,77212.500
1132,74676.500
1133,76133.500
1134,73880.400
1135,76709.600
1136,76331.000
1137,76377.800
1138,75589.500
1139,74905.200
1140,77274.900
1141,76034.600
1142,76577.100
1143,75088.100
1144,75140.400
1145,75929.200
1146,75415.900
1147,75306.000
1148,78836.800
1149,72629.300
1150,77521.400
1151,74486.500
1152,75609.700
1153,73846.300
1154,79043.900
1155,75085.300
1156,72009.900
1157,76317.300
1158,76559.000
1159,77039.200
1160,75753.800
1161,75561.400
1162,74446.100
1163,75102.600
1164,75027.600
1165,78895.100
1166,72611.400
1167,75287.500
1168,76928.900
1169,75721.600
1170,75735.700
1171,74802.200
1172,76110.700
1173,75922.100
1174,73743.800
1175,75895.400
1176,75037.800
1177,76996.600
1178,76153.500
1179,82912.500
1180,69041.600
1181,76584.200
1182,73794.000
1183,75933.900
1184,75370.400
1185,76084.200
1186,75635.900
1187,76965.500
1188,78767.600
1189,71325.700
1190,78793.000
1191,74200.300
1192,76257.100
1193,76108.600
1194,75154.900
1195,75449.000
1196,74945.300
1197,75120.900
1198,76936.100
1199,75814.100
1200,75488.100
1201,83891.300
1202,67803.900
1203,76351.800
1204,74019.200
1205,78718.000
1206,73170.100
1207,74644.700
1208,75961.300
1209,75621.800
1210,75293.600
1211,74287.800
1212,78347.700
1213,73101.300
1214,76640.300
1215,73113.900
1216,77093.800
1217,74369.800
1218,75498.900
1219,76028.900
1220,75807.100
1221,78322.300
1222,73290.800
1223,77772.300
1224,74770.000
1225,75442.500
1226,75812.900
1227,76269.500
1228,78724.500
1229,72736.900
1230,76046.000
1231,76692.800
1232,74567.000
1233,76717.900
1234,78755.200
1235,72572.300
1236,75490.500
1237,75104.700
1238,75968.200
1239,77079.500
1240,73933.500
1241,77586.300
1242,75911.900
1243,75642.600
1244,76070.300
1245,75456.700
1246,74230.100
1247,77602.700
1248,75688.500
1249,74457.300
1250,75936.500
1251,77303.200
1252,76486.500
1253,73506.500
1254,76983.600
1255,75087.700
1256,74252.800
1257,74880.800
1258,76349.200
1259,75113.300
1260,75748.600
1261,75511.500
1262,75892.200
1263,76424.000
1264,80309.800
1265,70647.800
1266,76076.200
1267,76483.300
1268,73217.200
1269,76783.800
1270,76697.200
1271,75256.100
1272,74789.600
1273,75151.700
1274,78108.000
1275,74452.700
1276,75163.400
1277,76102.400
1278,76255.600
1279,74943.100
1280,77758.300
1281,73766.200
1282,75829.900
1283,75599.900
1284,81694.100
1285,72748.500
1286,73915.700
1287,74917.300
1288,75734.900
1289,77274.700
1290,73187.000
1291,77052.400
1292,74603.600
1293,75453.100
1294,76368.500
1295,74737.300
1296,75901.300
1297,74926.600
1298,76564.000
1299,74338.200
1300,77326.700
1301,78345.300
1302,74027.400
1303,78496.400
1304,73586.500
1305,74462.400
1306,75580.800
1307,74698.800
1308,75206.200
1309,77081.900
1310,74871.600
1311,76611.200
1312,77388.100
1313,75423.400
1314,78589.400
1315,75121.400
1316,73339.000
1317,76789.600
1318,76881.100
1319,75057.700
1320,74502.900
1321,75238.800
1322,77418.400
1323,76152.500
1324,76784.500
1325,73663.600
1326,75965.900
1327,73534.400
1328,75234.900
1329,76790.200
1330,79561.200
1331,73585.700
1332,75380.000
1333,76357.700
1334,77668.100
1335,74010.900
1336,74939.900
1337,76391.600
1338,76441.100
1339,74368.000
1340,76550.200
1341,75005.900
1342,77607.900
1343,73461.700
1344,75073.600
1345,77127.600
1346,77896.200
1347,75199.500
1348,78206.000
1349,78017.300
1350,74680.700
1351,77837.600
1352,73669.900
1353,76278.500
1354,79336.000
1355,78002.200
1356,72434.800
1357,75174.500
1358,76492.800
1359,76409.300
1360,75044.600
1361,77163.800
1362,74631.200
1363,77067.400
1364,74803.800
1365,79870.500
1366,74289.400
1367,74806.900
1368,73962.400
1369,77654.300
1370,74155.500
1371,74571.100
1372,76436.800
1373,75320.500
1374,76091.700
1375,76708.500
1376,78093.800
1377,72687.100
1378,75443.900
1379,75822.000
1380,76407.300
1381,74565.900
1382,76467.500
1383,74916.600
1384,252628.600
1385,65738.300
1386,76296.000
1387,74629.600
1388,77006.400
1389,76459.900
1390,76736.700
1391,73458.600
1392,255361.800
1393,66075.500
1394,74649.200
1395,76932.800
1396,76818.800
1397,84672.500
1398,69060.600
1399,75219.900
1400,75687.400
1401,76488.300
1402,74732.800
1403,78212.700
1404,75271.800
1405,75186.200
1406,77534.500
1407,76583.700
1408,73078.200
1409,75204.500
1410,77207.700
1411,75023.500
1412,75205.000
1413,74867.100
1414,80903.600
1415,83306.400
1416,65824.000
1417,75035.300
1418,74208.800
1419,79717.800
1420,78765.800
1421,74474.700
1422,71934.200
1423,74400.600
1424,76128.600
1425,75827.600
1426,78790.400
1427,73864.800
1428,78123.700
1429,70432.100
1430,80232.600
1431,73769.700
1432,73286.600
1433,76609.900
1434,76428.700
1435,74291.400
1436,75473.800
1437,74979.100
1438,74354.600
1439,78186.400
1440,73545.400
1441,75645.200
1442,76402.900
1443,76056.500
1444,85079.700
1445,79510.800
1446,74288.200
1447,75314.300
1448,76051.300
1449,75757.900
1450,74504.500
1451,78659.600
1452,73102.800
1453,76194.800
1454,75569.100
1455,77610.600
1456,73942.500
1457,74893.700
1458,74761.000
1459,76549.200
1460,77985.300
1461,73715.800
1462,75544.500
1463,75208.600
1464,76231.400
1465,74420.200
1466,75687.700
1467,77521.900
1468,74283.800
1469,77917.600
1470,75999.200
1471,75781.700
1472,75801.500
1473,75627.200
1474,76520.100
1475,75112.300
1476,77953.000
1477,74745.000
1478,75824.500
1479,74798.500
1480,76477.400
1481,76626.400
1482,76701.100
1483,76479.400
1484,75111.900
1485,75987.600
1486,76519.000
1487,75293.500
1488,74875.300
1489,77945.800
1490,74614.800
1491,73912.300
1492,77755.700
1493,75569.100
1494,77113.000
1495,75183.600
1496,75015.900
1497,80709.100
1498,72002.700
1499,75687.800
1500,75929.000
1501,75399.700
1502,74592.300
1503,76025.800
1504,87783.500
1505,66066.500
1506,74956.600
1507,77181.800
1508,74606.200
